district_id,district_name,state,year,latitude,longitude,population,urban_population,rural_population,number_of_doctors,number_of_hospitals,hospital_beds,primary_health_centers,disease_burden_index,doctor_to_population_ratio,bed_availability_index,healthcare_access_score,under_served_flag
IND_0563,West Karbi Anglong,Assam,2023,28.1885,92.3592,705171,167175,537996,387,11,221,5,0.5305,0.5488,0.0627,0.2904,1
IND_0564,Balod,Chhattisgarh,2019,22.4773,83.1902,1742416,,1277965,473,39,1129,15,0.5198,0.2715,0.1296,0.2516,1
IND_0564,Balod,Chhattisgarh,2020,22.4773,83.1902,1773268,481542,,491,36,645,17,0.5486,0.2769,0.0727,0.2528,1
IND_0564,Balod,Chhattisgarh,2021,22.4773,83.1902,1804574,499066,1305508,818,42,1148,11,0.6334,0.4533,0.1272,0.2468,1
IND_0564,Balod,Chhattisgarh,2022,22.4773,83.1902,1826326,514213,1312113,625,26,417,21,0.4952,0.3422,0.0457,0.2844,1
IND_0564,Balod,Chhattisgarh,2023,22.4773,83.1902,1828537,523978,,757,41,1282,12,0.5929,0.414,0.1402,0.2466,1
IND_0565,Baloda Bazar,Chhattisgarh,2019,18.4114,83.7889,435196,120573,314623,337,12,297,11,0.4362,0.7744,0.1365,0.4972,0
IND_0565,Baloda Bazar,Chhattisgarh,2020,18.4114,83.7889,442536,124819,317717,402,13,399,6,0.5702,0.9084,0.1803,0.3906,0
IND_0565,Baloda Bazar,Chhattisgarh,2021,18.4114,83.7889,448371,128707,319664,,13,248,10,0.4273,0.8341,0.1106,0.5197,0
IND_0565,Baloda Bazar,Chhattisgarh,2022,18.4114,83.7889,451865,131969,319896,369,11,290,5,0.4263,0.8166,0.1284,0.4082,0
IND_0565,Baloda Bazar,Chhattisgarh,2023,18.4114,83.7889,467219,138789,328430,299,14,276,7,0.4879,,0.1181,0.3754,0
IND_0566,Balrampur,Chhattisgarh,2019,22.2183,82.6884,1380950,,1054396,338,16,352,10,0.5064,0.2448,0.051,0.2361,1
IND_0566,Balrampur,Chhattisgarh,2020,22.2183,82.6884,1404659,339183,1065476,231,19,359,9,0.7054,0.1645,0.0511,0.1726,1
IND_0566,Balrampur,Chhattisgarh,2021,22.2183,82.6884,1428460,352073,1076387,360,21,,15,,0.252,0.0823,0.2519,1
IND_0566,Balrampur,Chhattisgarh,2022,22.2183,82.6884,1440970,362361,1078609,351,18,282,,0.5585,0.2436,0.0391,0.2199,1
IND_0566,Balrampur,Chhattisgarh,2023,22.2183,82.6884,1478966,379311,1099655,263,29,439,18,0.4368,0.1778,0.0594,0.2751,1
IND_0567,Bastar,Chhattisgarh,2019,18.3209,81.6135,231731,,165360,188,6,104,4,,0.8113,0.0898,0.4686,0
IND_0567,Bastar,Chhattisgarh,2020,18.3209,81.6135,234925,68460,166465,203,8,170,4,0.4236,0.8641,0.1447,0.4568,0
IND_0567,Bastar,Chhattisgarh,2021,18.3209,81.6135,239451,70976,168475,123,5,62,4,0.4892,0.5137,0.0518,0.3714,0
IND_0567,Bastar,Chhattisgarh,2022,18.3209,81.6135,243809,73487,170322,128,,149,5,0.4951,0.525,0.1222,0.4228,0
IND_0567,Bastar,Chhattisgarh,2023,18.3209,81.6135,244792,75007,169785,156,6,122,6,0.3664,0.6373,0.0997,0.4917,0
IND_0568,Bemetara,Chhattisgarh,2019,20.4532,81.6723,169452,54430,115022,158,5,91,1,0.4448,0.9324,,0.3696,0
IND_0568,Bemetara,Chhattisgarh,2020,20.4532,81.6723,172376,56231,116145,85,6,,2,0.4288,0.4931,0.1404,0.3482,0
IND_0568,Bemetara,Chhattisgarh,2021,20.4532,81.6723,174775,57888,116887,80,,130,2,0.5465,0.4577,0.1488,0.3216,0
IND_0568,Bemetara,Chhattisgarh,2022,20.4532,81.6723,177611,59715,,140,6,76,3,0.4421,0.7882,0.0856,0.4452,0
IND_0568,Bemetara,Chhattisgarh,2023,20.4532,81.6723,179487,61243,118244,155,5,,2,0.4129,0.8636,0.1716,0.4184,0
IND_0569,Bijapur,Chhattisgarh,2019,22.2848,80.977,145188,54328,90860,63,5,114,,0.4247,0.4339,0.157,0.2855,0
IND_0569,Bijapur,Chhattisgarh,2020,22.2848,80.977,147338,55869,91469,128,5,142,3,0.485,0.8688,0.1928,0.4872,0
IND_0569,Bijapur,Chhattisgarh,2021,22.2848,80.977,149672,57503,92169,71,5,150,1,0.4516,0.4744,0.2004,0.3396,0
IND_0569,Bijapur,Chhattisgarh,2022,22.2848,80.977,152802,59469,93333,125,6,104,3,0.4766,0.8181,0.1361,0.4771,0
IND_0569,Bijapur,Chhattisgarh,2023,22.2848,80.977,153778,60618,93160,129,6,156,2,0.4949,0.8389,0.2029,0.441,0
IND_0570,Bilaspur,Chhattisgarh,2019,19.804,82.5965,773431,147037,,695,27,394,14,0.3586,,0.1019,0.4693,0
IND_0570,Bilaspur,Chhattisgarh,2020,19.804,82.5965,783801,152927,630874,403,22,524,20,0.4129,0.5142,0.1337,0.4626,0
IND_0570,Bilaspur,Chhattisgarh,2021,19.804,82.5965,799914,160070,639844,380,21,648,16,0.5281,0.4751,0.162,0.3824,0
IND_0570,Bilaspur,Chhattisgarh,2022,19.804,82.5965,815393,167245,648148,369,30,,16,0.4822,0.4525,0.1263,0.3472,0
IND_0570,Bilaspur,Chhattisgarh,2023,19.804,82.5965,816038,171457,644581,,,313,17,0.4426,0.9031,0.0767,0.4607,0
IND_0571,Dantewada,Chhattisgarh,2019,20.5959,82.9979,2359455,889883,,914,42,991,26,0.4614,0.3874,0.084,0.313,1
IND_0571,Dantewada,Chhattisgarh,2020,20.5959,82.9979,2388735,912870,1475865,806,26,387,19,0.5274,0.3374,0.0324,0.2561,1
IND_0571,Dantewada,Chhattisgarh,2021,20.5959,82.9979,2428367,940158,1488209,373,42,854,24,,0.1536,0.0703,0.2347,1
IND_0571,Dantewada,Chhattisgarh,2022,20.5959,82.9979,2476637,971229,1505408,930,37,,17,0.4725,0.3755,,0.2516,1
IND_0571,Dantewada,Chhattisgarh,2023,20.5959,82.9979,2515634,999100,1516534,,46,1374,21,,0.2643,0.1092,0.2705,1
IND_0572,Dhamtari,Chhattisgarh,2019,19.8806,83.9171,866236,250770,615466,253,12,235,6,0.5902,0.2921,0.0543,0.1897,1
IND_0572,Dhamtari,Chhattisgarh,2020,19.8806,83.9171,880049,259169,620880,137,21,315,7,0.6302,0.1557,0.0716,0.2178,1
IND_0572,Dhamtari,Chhattisgarh,2021,19.8806,83.9171,893880,267712,626168,302,16,501,8,0.5312,0.3379,0.1121,0.2945,1
IND_0572,Dhamtari,Chhattisgarh,2022,19.8806,83.9171,908950,276770,632180,306,13,215,7,0.5602,0.3367,0.0473,0.2246,1
IND_0572,Dhamtari,Chhattisgarh,2023,19.8806,83.9171,913458,282710,630748,325,16,494,5,0.5799,0.3558,0.1082,0.2408,1
IND_0573,Durg,Chhattisgarh,2019,19.5571,80.7712,719271,180670,538601,585,18,552,18,0.4646,0.8133,0.1535,0.4972,0
IND_0573,Durg,Chhattisgarh,2020,19.5571,80.7712,728994,186757,542237,698,25,377,18,0.5056,0.9575,0.1034,0.516,0
IND_0573,Durg,Chhattisgarh,2021,19.5571,80.7712,740736,193469,547267,435,17,399,11,0.5535,0.5873,0.1077,0.3441,0
IND_0573,Durg,Chhattisgarh,2022,19.5571,80.7712,747194,198892,548302,598,28,,,0.3744,0.8003,0.1103,0.4185,0
IND_0573,Durg,Chhattisgarh,2023,19.5571,80.7712,759924,206080,,759,28,,18,0.3543,0.9988,0.1471,0.5411,0
IND_0574,Gariaband,Chhattisgarh,2019,19.678,80.7373,113298,29990,83308,33,2,50,1,0.5113,0.2913,0.0883,0.2325,1
IND_0574,Gariaband,Chhattisgarh,2020,19.678,80.7373,114805,,,,2,50,,0.6323,0.1916,0.0871,0.2118,1
IND_0574,Gariaband,Chhattisgarh,2021,19.678,80.7373,116916,32117,84799,37,2,50,1,0.6603,0.3165,0.0855,0.2185,1
IND_0574,Gariaband,Chhattisgarh,2022,19.678,80.7373,117946,32989,84957,56,2,50,1,0.5581,0.4748,0.0848,0.2722,1
IND_0574,Gariaband,Chhattisgarh,2023,19.678,80.7373,120514,34310,86204,46,2,59,1,0.5298,0.3817,0.0979,0.2603,1
IND_0575,Gaurela Pendra Marwahi,Chhattisgarh,2019,20.8527,80.9463,274046,78332,195714,166,10,260,6,0.4385,0.6057,0.1897,0.457,0
IND_0575,Gaurela Pendra Marwahi,Chhattisgarh,2020,20.8527,80.9463,278472,80990,197482,124,9,,4,0.5716,0.4453,0.1767,0.347,0
IND_0575,Gaurela Pendra Marwahi,Chhattisgarh,2021,20.8527,80.9463,282201,83485,198716,121,11,181,6,0.48,0.4288,0.1283,0.4278,0
IND_0575,Gaurela Pendra Marwahi,Chhattisgarh,2022,20.8527,80.9463,284360,85546,198814,126,10,201,,0.4246,0.4431,0.1414,0.4212,0
IND_0575,Gaurela Pendra Marwahi,Chhattisgarh,2023,20.8527,80.9463,290887,88964,,208,11,,5,0.3538,0.7151,0.2083,0.4521,0
IND_0576,Janjgir-Champa,Chhattisgarh,2019,22.1748,84.0946,389285,99877,289408,356,12,179,5,,0.9145,0.092,0.3944,0
IND_0576,Janjgir-Champa,Chhattisgarh,2020,22.1748,84.0946,395172,103363,291809,234,13,376,5,0.5099,0.5921,0.1903,0.3612,0
IND_0576,Janjgir-Champa,Chhattisgarh,2021,22.1748,84.0946,399829,106580,293249,276,12,224,9,0.5081,,0.112,0.4407,0
IND_0576,Janjgir-Champa,Chhattisgarh,2022,22.1748,84.0946,407837,110754,297083,365,13,302,5,0.4337,0.895,0.1481,0.4049,0
IND_0576,Janjgir-Champa,Chhattisgarh,2023,22.1748,84.0946,417210,115385,301825,,17,210,10,0.3836,0.9635,0.1007,0.523,0
IND_0577,Jashpur,Chhattisgarh,2019,20.1312,83.2284,221688,76800,144888,113,3,92,2,0.426,0.5097,0.083,0.3317,1
IND_0577,Jashpur,Chhattisgarh,2020,20.1312,83.2284,224832,79013,145819,60,5,62,2,0.6611,0.2669,0.0552,0.2197,1
IND_0577,Jashpur,Chhattisgarh,2021,20.1312,83.2284,228813,81557,147256,32,3,78,2,0.5022,0.1399,0.0682,0.2457,1
IND_0577,Jashpur,Chhattisgarh,2022,20.1312,83.2284,231757,83765,147992,73,,113,2,0.6023,0.315,0.0975,0.2747,1
IND_0577,Jashpur,Chhattisgarh,2023,20.1312,83.2284,234736,86015,148721,97,2,62,2,0.5765,0.4132,,0.2594,1
IND_0578,Kabirdham,Chhattisgarh,2019,18.8469,84.1014,302240,86225,216015,189,7,91,3,0.4545,0.6253,,0.3221,0
IND_0578,Kabirdham,Chhattisgarh,2020,18.8469,84.1014,306937,89099,217838,183,9,261,4,0.4899,0.5962,0.1701,0.3643,0
IND_0578,Kabirdham,Chhattisgarh,2021,18.8469,84.1014,310921,91811,219110,191,11,191,,0.4509,0.6143,0.1229,0.4265,0
IND_0578,Kabirdham,Chhattisgarh,2022,18.8469,84.1014,315251,94665,220586,258,12,160,4,0.4806,0.8184,0.1015,0.3927,0
IND_0578,Kabirdham,Chhattisgarh,2023,18.8469,84.1014,318314,97177,221137,143,11,143,7,0.4053,0.4492,0.0898,0.3905,0
IND_0579,Kanker,Chhattisgarh,2019,24.0963,82.2091,506590,133330,,322,18,247,9,0.3742,0.6356,0.0975,0.4322,0
IND_0579,Kanker,Chhattisgarh,2020,24.0963,82.2091,514259,137920,376339,284,18,255,13,0.5034,0.5523,0.0992,0.4574,0
IND_0579,Kanker,Chhattisgarh,2021,24.0963,82.2091,521042,142344,378698,339,13,303,8,0.578,0.6506,,0.378,0
IND_0579,Kanker,Chhattisgarh,2022,24.0963,82.2091,533085,148299,384786,439,22,305,11,,0.8235,0.1144,0.4456,0
IND_0579,Kanker,Chhattisgarh,2023,24.0963,82.2091,535863,,384111,330,16,277,12,0.3637,0.6158,0.1034,0.4803,0
IND_0580,Kondagaon,Chhattisgarh,2019,23.7557,81.6679,535092,151982,383110,120,10,311,6,,,0.1162,0.2429,1
IND_0580,Kondagaon,Chhattisgarh,2020,23.7557,81.6679,543294,157028,386266,265,7,170,5,0.5906,0.4878,0.0626,0.2802,1
IND_0580,Kondagaon,Chhattisgarh,2021,23.7557,81.6679,550814,161956,388858,158,8,142,5,0.6394,0.2868,0.0516,0.2069,1
IND_0580,Kondagaon,Chhattisgarh,2022,23.7557,81.6679,560603,167637,392966,136,8,198,6,0.5242,0.2426,0.0706,0.2549,1
IND_0580,Kondagaon,Chhattisgarh,2023,23.7557,81.6679,570913,173574,397339,157,9,144,6,0.5457,0.275,0.0504,0.2463,1
IND_0581,Korba,Chhattisgarh,2019,23.6805,80.9289,432950,166475,266475,131,8,166,3,0.5012,0.3026,0.0767,0.2643,1
IND_0581,Korba,Chhattisgarh,2020,23.6805,80.9289,438564,170827,,141,7,92,4,0.6521,,0.042,0.2236,1
IND_0581,Korba,Chhattisgarh,2021,23.6805,80.9289,447096,176385,270711,227,10,137,3,0.6502,0.5077,,0.2613,1
IND_0581,Korba,Chhattisgarh,2022,23.6805,80.9289,454185,181453,272732,250,6,93,4,0.4931,0.5504,0.041,0.2853,1
IND_0581,Korba,Chhattisgarh,2023,23.6805,80.9289,454237,183745,270492,169,6,82,2,0.5575,0.3721,0.0361,0.2284,1
IND_0582,Koriya,Chhattisgarh,2019,23.3811,80.6445,131851,36848,95003,112,5,140,2,,0.8494,0.2124,0.4607,0
IND_0582,Koriya,Chhattisgarh,2020,23.3811,80.6445,133717,38038,95679,65,5,98,3,0.4578,,0.1466,0.4305,0
IND_0582,Koriya,Chhattisgarh,2021,23.3811,80.6445,136459,39500,96959,90,4,58,2,0.4445,0.6595,0.085,0.361,0
IND_0582,Koriya,Chhattisgarh,2022,23.3811,80.6445,137911,40610,97301,95,3,65,3,0.371,0.6889,0.0943,0.4971,0
IND_0582,Koriya,Chhattisgarh,2023,23.3811,80.6445,140092,41953,98139,101,5,95,3,0.4236,0.721,0.1356,0.4819,0
IND_0583,Mahasamund,Chhattisgarh,2019,22.5226,83.1608,700177,236715,463462,144,7,130,6,0.6261,0.2057,0.0371,0.206,1
IND_0583,Mahasamund,Chhattisgarh,2020,22.5226,83.1608,709993,,466409,128,17,447,,0.6586,0.1803,0.1259,0.2041,1
IND_0583,Mahasamund,Chhattisgarh,2021,22.5226,83.1608,720285,250716,469569,156,12,160,7,,0.2166,0.0444,0.237,1
IND_0583,Mahasamund,Chhattisgarh,2022,22.5226,83.1608,730316,257859,472457,152,10,,,0.5394,0.2081,0.0644,0.2116,1
IND_0583,Mahasamund,Chhattisgarh,2023,22.5226,83.1608,751711,269172,482539,144,12,,4,0.4477,0.1916,0.0968,0.261,1
IND_0584,Mohla-Manpur,Chhattisgarh,2019,18.2689,82.1937,439125,128203,310922,146,4,71,4,0.5944,0.3325,0.0323,0.226,1
IND_0584,Mohla-Manpur,Chhattisgarh,2020,18.2689,82.1937,444942,132126,312816,171,9,185,5,0.6279,0.3843,0.0832,0.2661,1
IND_0584,Mohla-Manpur,Chhattisgarh,2021,18.2689,82.1937,450667,136079,314588,133,7,146,4,0.5037,0.2951,0.0648,0.2615,1
IND_0584,Mohla-Manpur,Chhattisgarh,2022,18.2689,82.1937,461691,141716,319975,122,8,99,4,0.5421,0.2642,0.0429,0.2303,1
IND_0584,Mohla-Manpur,Chhattisgarh,2023,18.2689,82.1937,465590,145241,320349,145,,221,5,0.5389,0.3114,0.0949,0.2682,1
IND_0585,Mungeli,Chhattisgarh,2019,19.455,81.2728,302915,84465,218450,243,10,302,6,0.3975,,0.1994,0.5004,0
IND_0585,Mungeli,Chhattisgarh,2020,19.455,81.2728,307880,87389,220491,165,10,314,7,0.5079,0.5359,0.204,0.4258,0
IND_0585,Mungeli,Chhattisgarh,2021,19.455,81.2728,313769,90629,223140,149,8,207,6,0.498,0.4749,0.1319,0.3792,0
IND_0585,Mungeli,Chhattisgarh,2022,19.455,81.2728,316424,92978,223446,,9,273,3,0.4602,0.8754,0.1726,0.3828,0
IND_0585,Mungeli,Chhattisgarh,2023,19.455,81.2728,321235,95998,225237,274,9,232,,,0.853,0.1444,0.4627,0
IND_0586,Narayanpur,Chhattisgarh,2019,23.7562,81.9472,264088,62296,201792,,5,114,,0.4995,0.284,0.0863,0.2771,1
IND_0586,Narayanpur,Chhattisgarh,2020,23.7562,81.9472,267673,64480,203193,91,5,60,3,0.5518,0.34,0.0448,0.2468,1
IND_0586,Narayanpur,Chhattisgarh,2021,23.7562,81.9472,271615,66787,204828,132,2,57,2,0.5985,0.486,0.042,0.2783,1
IND_0586,Narayanpur,Chhattisgarh,2022,23.7562,81.9472,274647,68906,205741,,3,50,,0.4074,0.2476,,0.2382,1
IND_0586,Narayanpur,Chhattisgarh,2023,23.7562,81.9472,280081,71670,,51,6,88,2,0.4856,0.1821,0.0628,0.2234,1
IND_0587,Raigarh,Chhattisgarh,2019,23.6962,80.3026,179497,,144797,64,3,93,1,0.5889,0.3566,0.1036,0.2141,1
IND_0587,Raigarh,Chhattisgarh,2020,23.6962,80.3026,182502,36194,146308,54,2,50,1,0.5715,0.2959,0.0548,0.2025,1
IND_0587,Raigarh,Chhattisgarh,2021,23.6962,80.3026,185496,37715,147781,35,,121,1,0.5319,0.1887,0.1305,0.2061,1
IND_0587,Raigarh,Chhattisgarh,2022,23.6962,80.3026,187193,38996,148197,72,3,75,2,0.529,0.3846,0.0801,0.2765,1
IND_0587,Raigarh,Chhattisgarh,2023,23.6962,80.3026,189618,40449,149169,50,2,50,2,0.5054,0.2637,0.0527,0.2402,1
IND_0588,Raipur,Chhattisgarh,2019,18.8857,83.2862,607648,106430,501218,551,22,578,8,0.3943,0.9068,0.1902,0.4463,0
IND_0588,Raipur,Chhattisgarh,2020,18.8857,83.2862,615681,110916,504765,470,23,380,9,0.4654,0.7634,0.1234,0.364,0
IND_0588,Raipur,Chhattisgarh,2021,18.8857,83.2862,625914,115889,,342,23,444,14,0.482,0.5464,0.1419,0.3974,0
IND_0588,Raipur,Chhattisgarh,2022,18.8857,83.2862,640757,121841,518916,522,19,286,10,0.3723,0.8147,0.0893,0.4475,0
IND_0588,Raipur,Chhattisgarh,2023,18.8857,83.2862,640582,125010,515572,397,19,353,10,0.3775,0.6197,0.1102,0.3963,0
IND_0589,Rajnandgaon,Chhattisgarh,2019,21.5178,81.802,1208349,316874,891475,251,17,238,,0.5633,0.2077,0.0394,0.2192,1
IND_0589,Rajnandgaon,Chhattisgarh,2020,21.5178,81.802,1226362,327730,898632,453,20,512,,0.5484,0.3694,0.0835,0.2816,1
IND_0589,Rajnandgaon,Chhattisgarh,2021,21.5178,81.802,1248566,339906,908660,611,19,,15,0.6241,0.4894,0.0383,0.2586,1
IND_0589,Rajnandgaon,Chhattisgarh,2022,21.5178,81.802,1268212,351596,,246,20,253,12,0.4684,0.194,0.0399,0.2312,1
IND_0589,Rajnandgaon,Chhattisgarh,2023,21.5178,81.802,1278487,,917650,376,32,858,11,0.4636,0.2941,0.1342,0.2551,1
IND_0590,Sakti,Chhattisgarh,2019,20.5968,83.8705,1018225,352899,665326,436,28,825,11,0.3987,0.4282,0.162,0.349,0
IND_0590,Sakti,Chhattisgarh,2020,20.5968,83.8705,1032463,362996,669467,,41,843,12,,0.7865,0.1633,0.3893,0
IND_0590,Sakti,Chhattisgarh,2021,20.5968,83.8705,1047739,,674134,551,40,1260,14,0.4896,0.5259,0.2405,0.3559,0
IND_0590,Sakti,Chhattisgarh,2022,20.5968,83.8705,1058001,382555,675446,545,35,932,15,0.4102,,0.1762,0.3897,0
IND_0590,Sakti,Chhattisgarh,2023,20.5968,83.8705,1075437,394236,681201,,,631,15,0.4234,0.5514,0.1173,0.3916,0
IND_0591,Sarangarh-Bilaigarh,Chhattisgarh,2019,20.0641,81.1999,671461,117247,554214,391,15,,,0.3734,0.5823,0.0938,0.4571,0
IND_0591,Sarangarh-Bilaigarh,Chhattisgarh,2020,20.0641,81.1999,683260,122723,560537,,23,716,15,0.4359,0.8342,0.2096,0.4515,0
IND_0591,Sarangarh-Bilaigarh,Chhattisgarh,2021,20.0641,81.1999,692483,127842,564641,562,16,195,14,0.4118,0.8116,0.0563,0.4368,0
IND_0591,Sarangarh-Bilaigarh,Chhattisgarh,2022,20.0641,81.1999,700698,132862,567836,646,20,630,18,0.3823,0.9219,0.1798,0.5414,0
IND_0591,Sarangarh-Bilaigarh,Chhattisgarh,2023,20.0641,81.1999,718555,139841,578714,490,19,,,0.4303,,0.1144,0.383,0
IND_0592,Sukma,Chhattisgarh,2019,22.1958,83.2129,874647,171368,703279,766,22,330,25,0.4555,0.8758,0.0755,0.5138,0
IND_0592,Sukma,Chhattisgarh,2020,22.1958,83.2129,886190,178061,708129,794,24,610,25,0.5026,0.896,0.1377,0.5264,0
IND_0592,Sukma,Chhattisgarh,2021,22.1958,83.2129,902166,185782,,570,22,365,15,0.5044,0.6318,0.0809,0.3499,0
IND_0592,Sukma,Chhattisgarh,2022,22.1958,83.2129,908697,191670,,678,27,667,25,0.4142,0.7461,0.1468,0.486,0
IND_0592,Sukma,Chhattisgarh,2023,22.1958,83.2129,920911,198851,722060,777,,767,21,0.456,0.8437,0.1666,0.4804,0
IND_0593,Surajpur,Chhattisgarh,2019,18.2935,82.2836,711142,208862,502280,401,16,335,14,0.488,0.5639,0.0942,0.4159,0
IND_0593,Surajpur,Chhattisgarh,2020,18.2935,82.2836,720606,215245,505361,534,,647,14,0.444,0.741,0.1796,0.4409,0
IND_0593,Surajpur,Chhattisgarh,2021,18.2935,82.2836,731909,222280,509629,616,21,310,12,0.5603,0.8416,0.0847,0.3747,0
IND_0593,Surajpur,Chhattisgarh,2022,18.2935,82.2836,743251,229441,513810,744,29,669,15,0.4593,1.001,0.18,0.5061,0
IND_0593,Surajpur,Chhattisgarh,2023,18.2935,82.2836,748482,234798,,522,22,,13,0.3825,0.6974,0.097,0.4432,0
IND_0594,Surguja,Chhattisgarh,2019,19.9038,83.8329,342838,109817,233021,99,5,147,2,0.5426,0.2888,0.0858,0.2564,1
IND_0594,Surguja,Chhattisgarh,2020,19.9038,83.8329,347114,112922,234192,126,4,92,3,0.5177,0.363,0.053,0.2935,1
IND_0594,Surguja,Chhattisgarh,2021,19.9038,83.8329,352702,116503,236199,100,7,,2,0.5951,0.2835,0.1157,0.2247,1
IND_0594,Surguja,Chhattisgarh,2022,19.9038,83.8329,359374,120504,238870,70,5,112,2,0.4628,0.1948,0.0623,0.1978,1
IND_0594,Surguja,Chhattisgarh,2023,19.9038,83.8329,366424,124700,241724,173,3,50,3,0.5503,0.4721,0.0273,0.2593,1
IND_0595,Almora,Uttarakhand,2019,28.7772,80.5176,302883,90954,211929,197,13,528,3,0.337,,0.3486,0.4458,0
IND_0595,Almora,Uttarakhand,2020,28.7772,80.5176,308179,94085,214094,246,15,418,,0.3675,0.7982,0.2713,0.5104,0
IND_0595,Almora,Uttarakhand,2021,28.7772,80.5176,313589,97304,216285,261,16,676,,0.3324,0.8323,0.4311,0.5292,0
IND_0595,Almora,Uttarakhand,2022,28.7772,80.5176,318252,100343,217909,422,12,500,7,,1.326,0.3142,0.6608,0
IND_0595,Almora,Uttarakhand,2023,28.7772,80.5176,320709,,217988,360,12,222,7,0.3334,1.1225,0.1384,0.5903,0
IND_0596,Bageshwar,Uttarakhand,2019,29.1647,78.2435,518301,133832,384469,558,21,879,8,0.3384,1.0766,0.3392,0.57,0
IND_0596,Bageshwar,Uttarakhand,2020,29.1647,78.2435,526276,138523,387753,504,19,746,10,0.3425,0.9577,0.2835,0.5554,0
IND_0596,Bageshwar,Uttarakhand,2021,29.1647,78.2435,532931,142939,389992,691,32,1504,8,0.4358,1.2966,0.5644,0.5954,0
IND_0596,Bageshwar,Uttarakhand,2022,29.1647,78.2435,545574,149058,396516,668,18,740,9,0.2994,1.2244,0.2713,0.5639,0
IND_0596,Bageshwar,Uttarakhand,2023,29.1647,78.2435,548236,152527,395709,589,35,1041,8,0.2716,1.0744,0.3798,0.5687,0
IND_0597,Chamoli,Uttarakhand,2019,29.3092,78.2152,555036,199653,355383,230,15,641,,0.406,,0.231,0.3111,1
IND_0597,Chamoli,Uttarakhand,2020,29.3092,78.2152,562292,205075,357217,,12,278,5,0.4342,0.4304,0.0989,0.3097,1
IND_0597,Chamoli,Uttarakhand,2021,29.3092,78.2152,574860,212533,362327,200,12,340,4,0.4796,0.3479,0.1183,0.2852,1
IND_0597,Chamoli,Uttarakhand,2022,29.3092,78.2152,580132,217383,362749,230,11,376,4,0.3317,0.3965,0.1296,0.3213,1
IND_0597,Chamoli,Uttarakhand,2023,29.3092,78.2152,584511,221946,362565,330,13,599,,,0.5646,0.205,0.3888,1
IND_0598,Champawat,Uttarakhand,2019,30.6468,78.5435,367518,125360,,421,16,509,7,0.3624,1.1455,0.277,0.5518,0
IND_0598,Champawat,Uttarakhand,2020,30.6468,78.5435,372502,128923,243579,259,,639,7,0.452,0.6953,0.3431,0.5037,0
IND_0598,Champawat,Uttarakhand,2021,30.6468,78.5435,376763,132281,244482,371,15,441,,,0.9847,0.2341,0.4807,0
IND_0598,Champawat,Uttarakhand,2022,30.6468,78.5435,382350,136155,246195,297,20,823,7,0.3046,0.7768,0.4305,0.5503,0
IND_0598,Champawat,Uttarakhand,2023,30.6468,78.5435,388805,140397,248408,542,23,1028,6,0.3239,1.394,0.5288,0.6577,0
IND_0599,Dehradun,Uttarakhand,2019,30.4863,80.0698,2029534,583549,1445985,2150,107,2930,49,0.2531,1.0594,0.2887,0.6254,0
IND_0599,Dehradun,Uttarakhand,2020,30.4863,80.0698,2054892,601115,1453777,2288,112,3348,24,0.3624,1.1134,0.3259,0.518,0
IND_0599,Dehradun,Uttarakhand,2021,30.4863,80.0698,2082365,619563,1462802,3103,123,4716,42,0.4537,1.4901,0.4529,0.6427,0
IND_0599,Dehradun,Uttarakhand,2022,30.4863,80.0698,2128277,643865,1484412,2640,133,4871,50,0.3787,1.2404,0.4577,0.6608,0
IND_0599,Dehradun,Uttarakhand,2023,30.4863,80.0698,2155523,662885,1492638,1690,130,5407,40,0.2636,0.784,0.5017,0.5771,0
IND_0600,Haridwar,Uttarakhand,2019,29.6774,79.1554,528721,181235,347486,,28,868,7,0.3387,0.9778,0.3283,0.5047,0
IND_0600,Haridwar,Uttarakhand,2020,29.6774,79.1554,538147,187157,350990,741,24,824,9,0.4815,1.3769,0.3062,0.5746,0
IND_0600,Haridwar,Uttarakhand,2021,29.6774,79.1554,545546,192458,353088,817,27,1049,10,0.323,1.4976,0.3846,0.6366,0
IND_0600,Haridwar,Uttarakhand,2022,29.6774,79.1554,556743,199192,,703,25,939,,0.315,1.2627,0.3373,0.5631,0
IND_0600,Haridwar,Uttarakhand,2023,29.6774,79.1554,556165,201766,354399,575,32,755,11,0.3676,1.0339,0.2715,0.5542,0
IND_0601,Nainital,Uttarakhand,2019,29.4943,80.7658,809720,,528320,389,19,769,7,0.4384,0.4804,0.1899,0.3476,1
IND_0601,Nainital,Uttarakhand,2020,29.4943,80.7658,824093,290516,,563,15,576,4,0.4651,0.6832,,0.3206,1
IND_0601,Nainital,Uttarakhand,2021,29.4943,80.7658,835795,,536975,246,25,,5,0.4203,0.2943,0.1579,0.2707,1
IND_0601,Nainital,Uttarakhand,2022,29.4943,80.7658,853690,309487,544203,380,19,565,7,0.4549,0.4451,0.1324,0.3231,1
IND_0601,Nainital,Uttarakhand,2023,29.4943,80.7658,867088,318679,548409,384,21,486,5,0.4241,0.4429,,0.2837,1
IND_0602,Pauri Garhwal,Uttarakhand,2019,29.3859,78.8449,1127416,317839,809577,298,18,566,14,0.3757,0.2643,0.1004,0.3203,1
IND_0602,Pauri Garhwal,Uttarakhand,2020,29.3859,78.8449,1143794,328176,815618,571,26,970,8,0.4407,0.4992,0.1696,0.317,1
